RAdeg,DEdeg,e_RAdeg,e_DEdeg,Field,nobs,mobs,B_V,e_B_V,Vmag,e_Vmag,u_e_Vmag,Bmag,e_Bmag,u_e_Bmag,gmag,e_gmag,u_e_gmag,rmag,e_rmag,u_e_rmag,imag,e_imag,u_e_imag
0.365037,0.734917,0.696,0.4,20140135,5,21,0.512,0.078,14.905,0.058,0.0,15.417,0.053,0.0,15.062,0.02,0.0,14.744,0.055,0.0,14.595,0.042,0.0
0.376658,0.742012,1.051,0.547,20140135,4,8,0.724,0.192,16.09,0.177,0.0,16.814,0.076,0.0,16.395,0.011,0.0,15.814,0.107,0.0,,,
0.451318,0.778789,0.395,0.559,20140001,4,12,1.034,0.066,15.075,0.0,1.0,16.109,0.066,1.0,15.593,0.009,0.0,14.598,0.02,0.0,14.174,0.036,0.0
0.297084,0.744706,1.285,0.97,20140001,3,12,0.613,0.097,15.872,0.075,0.0,16.485,0.061,0.0,16.121,0.064,0.0,15.716,0.167,0.0,15.518,0.101,0.0
0.228425,0.773098,0.342,0.404,20140135,6,25,0.783,0.108,14.664,0.061,0.0,15.447,0.089,0.0,15.026,0.026,0.0,14.476,0.048,0.0,14.264,0.061,0.0
0.275706,0.791662,0.36,0.348,20140135,7,29,0.93,0.082,14.059,0.044,0.0,14.989,0.07,0.0,14.501,0.035,0.0,13.762,0.042,0.0,13.498,0.051,0.0
0.280739,0.798691,0.19,0.12,20140135,7,29,0.406,0.044,12.26,0.033,0.0,12.666,0.029,0.0,12.418,0.023,0.0,12.215,0.032,0.0,12.133,0.058,0.0
0.290965,0.801333,0.585,0.593,20140135,5,22,0.676,0.089,14.62,0.039,0.0,15.296,0.08,0.0,14.909,0.07,0.0,14.423,0.064,0.0,14.251,0.062,0.0
0.311966,0.797496,0.161,0.161,20140135,5,22,0.726,0.051,13.134,0.035,0.0,13.86,0.038,0.0,13.445,0.019,0.0,12.923,0.045,0.0,12.742,0.052,0.0
0.299241,0.827318,0.679,0.957,20140001,4,13,0.821,0.101,15.687,0.014,0.0,16.508,0.1,0.0,16.128,0.069,0.0,15.245,0.05,0.0,14.846,0.101,0.0
0.356578,0.854029,0.573,0.613,20140135,5,19,0.822,0.068,14.966,0.062,0.0,15.788,0.026,0.0,15.289,0.045,0.0,14.666,0.039,0.0,14.523,0.141,0.0
359.684421,0.397666,0.534,0.324,20140135,24,96,0.617,0.077,14.229,0.031,0.0,14.847,0.07,0.0,14.464,0.057,0.0,14.032,0.039,0.0,13.877,0.076,0.0
359.624036,0.365911,0.764,0.81,20140135,5,14,1.531,0.151,15.654,0.071,0.0,17.185,0.133,0.0,16.413,0.084,0.0,14.986,0.041,0.0,14.208,0.021,0.0
359.610106,0.390048,0.695,0.737,20140135,7,23,0.827,0.158,15.54,0.054,0.0,16.367,0.148,0.0,15.918,0.117,0.0,15.242,0.051,0.0,15.119,0.0,1.0
359.667173,0.391599,0.263,0.075,20140135,27,113,0.396,0.053,11.045,0.018,0.0,11.441,0.049,0.0,11.16,0.04,0.0,10.945,0.04,0.0,10.875,0.037,0.0
359.744038,0.382055,0.54,0.607,20140135,13,45,0.719,0.139,15.045,0.047,0.0,15.765,0.131,0.0,15.357,0.079,0.0,14.818,0.052,0.0,14.542,0.085,0.0
359.778768,0.463395,0.293,0.136,20140135,27,113,1.154,0.053,12.725,0.017,0.0,13.879,0.05,0.0,13.226,0.046,0.0,12.308,0.041,0.0,11.887,0.04,0.0
359.569948,0.45336,1.465,0.734,20140135,2,4,0.314,0.383,16.426,0.128,0.0,16.74,0.36,0.0,,,,,,,,,
359.66033,0.526183,0.613,0.654,20140135,14,48,0.698,0.12,15.134,0.04,0.0,15.831,0.113,0.0,15.384,0.083,0.0,14.912,0.056,0.0,14.762,0.117,0.0
359.805283,0.492939,0.72,0.568,20140135,8,22,1.719,0.375,15.448,0.0,0.0,17.167,0.375,0.0,16.197,0.065,0.0,14.868,0.028,0.0,14.149,0.073,0.0
359.890205,0.53445,0.39,0.355,20140135,23,91,0.837,0.078,14.129,0.026,0.0,14.966,0.073,0.0,14.483,0.05,0.0,13.861,0.036,0.0,13.6,0.065,0.0
359.834661,0.521633,0.32,0.168,20140135,27,112,0.619,0.055,13.093,0.018,0.0,13.712,0.052,0.0,13.327,0.046,0.0,12.923,0.047,0.0,12.74,0.036,0.0
359.852362,0.569351,0.292,0.076,20140135,28,114,0.603,0.051,11.406,0.013,0.0,12.009,0.049,0.0,11.629,0.045,0.0,11.218,0.039,0.0,11.053,0.032,0.0
359.881662,0.550762,0.408,0.368,20140135,26,92,0.765,0.077,14.152,0.036,0.0,14.917,0.068,0.0,14.47,0.056,0.0,13.886,0.029,0.0,13.659,0.074,0.0
359.913289,0.577912,0.306,0.161,20140135,29,117,1.109,0.05,12.525,0.016,0.0,13.634,0.047,0.0,12.999,0.037,0.0,12.133,0.039,0.0,11.76,0.034,0.0
359.862941,0.583415,0.457,0.397,20140135,21,73,0.577,0.076,14.612,0.033,0.0,15.19,0.068,0.0,14.832,0.045,0.0,14.457,0.036,0.0,14.317,0.065,0.0
359.929132,0.619287,0.358,0.207,20140135,29,110,0.561,0.055,13.369,0.024,0.0,13.93,0.05,0.0,13.56,0.038,0.0,13.21,0.039,0.0,13.076,0.042,0.0
359.758111,0.595245,1.0,0.852,20140135,7,21,0.735,0.104,15.638,0.059,0.0,16.373,0.086,0.0,15.95,0.051,0.0,15.518,0.044,0.0,15.352,0.061,0.0
359.862123,0.637173,0.849,0.899,20140135,8,25,0.585,0.164,15.758,0.1,0.0,16.343,0.13,0.0,16.057,0.078,0.0,15.576,0.049,0.0,15.429,0.044,0.0
359.789638,0.633741,0.239,0.099,20140135,27,114,0.946,0.046,12.177,0.013,0.0,13.123,0.045,0.0,12.573,0.042,0.0,11.859,0.037,0.0,11.578,0.037,0.0
359.881543,0.662191,0.652,1.488,20140135,3,6,0.584,0.245,16.284,0.105,0.0,16.868,0.221,0.0,16.509,0.0,1.0,16.11,0.0,1.0,,,
359.83266,0.70815,0.393,0.442,20140135,23,81,0.436,0.06,14.363,0.035,0.0,14.799,0.049,0.0,14.508,0.043,0.0,14.251,0.036,0.0,14.229,0.045,0.0
359.521518,0.490819,0.418,0.244,20140135,24,100,1.061,0.06,13.423,0.027,0.0,14.483,0.053,0.0,13.877,0.048,0.0,13.076,0.043,0.0,12.719,0.042,0.0
359.480002,0.52475,0.665,0.497,20140135,14,48,0.783,0.112,14.95,0.027,0.0,15.733,0.109,0.0,15.277,0.033,0.0,14.673,0.033,0.0,14.421,0.047,0.0
359.459292,0.578514,0.789,0.614,20140135,11,38,0.706,0.11,15.432,0.064,0.0,16.138,0.09,0.0,15.744,0.035,0.0,15.249,0.047,0.0,15.115,0.154,0.0
359.466411,0.56915,0.829,1.158,20140135,2,6,0.584,0.066,16.32,0.066,0.0,16.904,0.008,0.0,16.669,0.0,1.0,16.202,0.0,1.0,,,
359.596276,0.62026,0.468,0.527,20140135,17,61,0.602,0.078,14.899,0.036,0.0,15.501,0.069,0.0,15.134,0.052,0.0,14.71,0.066,0.0,14.536,0.101,0.0
359.517095,0.584441,0.353,0.431,20140135,2,3,0.809,0.0,16.201,0.0,1.0,17.011,0.0,1.0,,,,15.99,0.088,1.0,,,
359.515587,0.61561,1.026,0.825,20140135,8,22,0.624,0.195,15.921,0.065,0.0,16.545,0.184,0.0,16.196,0.059,0.0,15.757,0.078,0.0,15.506,0.198,0.0
359.530909,0.619841,0.669,1.312,20140135,3,6,0.492,0.257,16.298,0.117,0.0,16.789,0.228,0.0,,,,,,,,,
359.56687,0.647659,1.159,0.508,20140135,2,4,0.744,0.354,16.517,0.014,0.0,17.261,0.354,0.0,,,,,,,,,
359.382375,0.576178,0.84,0.878,20140135,7,15,0.935,0.16,15.824,0.059,0.0,16.758,0.149,0.0,16.265,0.09,0.0,15.452,0.046,0.0,15.046,0.061,0.0
359.397967,0.588225,0.848,0.44,20140135,9,27,0.755,0.191,15.365,0.079,0.0,16.12,0.174,0.0,15.718,0.038,0.0,15.046,0.043,0.0,14.759,0.159,0.0
359.463832,0.613454,0.752,0.59,20140135,8,29,0.665,0.073,15.403,0.029,0.0,16.069,0.068,0.0,15.639,0.063,0.0,15.221,0.081,0.0,15.082,0.112,0.0
359.432416,0.655118,0.792,0.504,20140135,3,8,0.686,0.277,15.68,0.136,0.0,16.366,0.241,0.0,16.172,0.0,1.0,15.19,0.0,1.0,14.767,0.067,0.0
359.45136,0.658109,0.545,0.488,20140135,17,66,0.404,0.093,14.804,0.045,0.0,15.208,0.081,0.0,14.95,0.03,0.0,14.722,0.04,0.0,14.744,0.041,0.0
359.40185,0.676067,0.523,0.606,20140135,19,60,0.6,0.089,14.809,0.058,0.0,15.409,0.068,0.0,15.063,0.081,0.0,14.661,0.043,0.0,14.534,0.045,0.0
359.432653,0.6876,0.407,0.245,20140135,23,92,0.538,0.055,13.796,0.036,0.0,14.334,0.041,0.0,13.999,0.031,0.0,13.662,0.056,0.0,13.546,0.091,0.0
359.650243,0.647621,0.94,0.903,20140135,5,13,0.836,0.143,15.677,0.057,0.0,16.513,0.131,0.0,16.074,0.0,1.0,15.42,0.0,1.0,15.451,0.0,1.0
359.618705,0.667601,0.326,0.165,20140135,26,111,0.567,0.038,12.889,0.016,0.0,13.456,0.035,0.0,13.1,0.033,0.0,12.724,0.033,0.0,12.582,0.039,0.0
359.599131,0.673012,0.758,1.436,20140135,2,5,0.413,0.144,16.406,0.062,0.0,16.819,0.13,1.0,16.702,0.0,1.0,16.38,0.0,1.0,,,
359.650648,0.710825,1.035,1.041,20140135,2,6,0.517,0.127,16.34,0.109,0.0,16.857,0.065,0.0,16.656,0.0,1.0,16.055,0.0,1.0,,,
359.698276,0.705637,0.688,0.879,20140135,6,13,0.553,0.147,15.562,0.096,0.0,16.116,0.111,0.0,15.821,0.105,0.0,15.407,0.084,0.0,15.29,0.019,0.0
359.706036,0.756515,0.763,0.789,20140135,7,19,0.731,0.179,16.028,0.136,0.0,16.759,0.117,0.0,16.476,0.113,0.0,15.72,0.039,0.0,15.314,0.0,1.0
359.548037,0.687799,0.474,0.214,20140135,24,100,1.028,0.052,13.636,0.028,0.0,14.664,0.044,0.0,14.112,0.043,0.0,13.212,0.042,0.0,12.871,0.045,0.0
359.631973,0.754808,0.912,1.057,20140135,3,8,0.724,0.138,15.951,0.031,0.0,16.675,0.134,0.0,16.192,0.0,1.0,15.725,0.0,1.0,,,
359.521592,0.760218,0.762,0.539,20140135,10,37,0.649,0.121,15.292,0.026,0.0,15.941,0.118,0.0,15.556,0.076,0.0,15.114,0.059,0.0,14.977,0.139,0.0
359.563356,0.76325,1.094,1.082,20140135,2,3,,,,,,,,,17.795,0.0,1.0,16.954,0.0,1.0,17.329,0.537,1.0
359.605886,0.79127,0.842,0.955,20140135,2,5,0.681,0.157,16.203,0.034,0.0,16.884,0.153,0.0,,,,15.975,0.0,1.0,,,
359.619053,0.821289,0.29,0.085,20140135,26,111,0.52,0.034,10.931,0.018,0.0,11.451,0.029,0.0,11.121,0.028,0.0,10.793,0.038,0.0,10.681,0.025,0.0
359.579055,0.827815,0.358,0.241,20140135,24,100,1.137,0.057,13.787,0.024,0.0,14.923,0.052,0.0,14.324,0.034,0.0,13.303,0.038,0.0,12.835,0.047,0.0
359.604235,0.852205,1.113,0.828,20140135,2,4,0.523,0.0,16.646,0.0,1.0,17.169,0.0,1.0,17.062,0.09,1.0,16.489,0.0,1.0,,,
359.62156,0.869156,0.853,0.629,20140135,2,4,0.896,0.0,16.25,0.0,1.0,17.146,0.0,1.0,16.863,0.075,1.0,15.884,0.0,1.0,,,
0.004948,0.636223,1.037,0.703,20140001,3,9,0.886,0.077,15.31,0.048,0.0,16.196,0.059,0.0,15.786,0.017,0.0,15.099,0.024,0.0,,,
0.004938,0.636101,0.879,0.592,20140135,7,23,0.854,0.158,15.353,0.096,0.0,16.207,0.126,0.0,15.714,0.039,0.0,15.031,0.068,0.0,14.751,0.096,0.0
0.001348,0.665096,0.597,0.511,20140135,16,50,0.67,0.124,14.895,0.05,0.0,15.565,0.113,0.0,15.189,0.055,0.0,14.697,0.061,0.0,14.453,0.08,0.0
0.049683,0.644955,0.43,0.342,20140135,21,89,1.052,0.07,14.354,0.032,0.0,15.406,0.062,0.0,14.819,0.065,0.0,13.924,0.046,0.0,13.554,0.056,0.0
359.9268,0.681472,1.108,1.431,20140135,4,7,0.528,0.0,16.018,0.0,1.0,16.546,0.0,1.0,16.564,0.102,0.0,15.973,0.089,0.0,15.876,0.0,1.0
359.993919,0.702025,0.832,0.6,20140135,3,8,1.142,0.0,15.3,0.0,1.0,16.442,0.0,1.0,15.827,0.05,0.0,14.953,0.006,0.0,14.589,0.272,0.0
359.982414,0.709036,0.412,0.354,20140135,25,93,0.699,0.081,14.271,0.033,0.0,14.971,0.074,0.0,14.539,0.052,0.0,14.071,0.039,0.0,13.875,0.082,0.0
0.002976,0.721222,1.122,0.8,20140135,3,6,,,,,,,,,16.772,0.117,0.0,16.064,0.0,1.0,15.63,0.246,0.0
0.121971,0.718966,0.436,0.3,20140135,7,32,0.646,0.076,14.458,0.052,0.0,15.104,0.056,0.0,14.726,0.057,0.0,14.253,0.047,0.0,14.113,0.075,0.0
0.137242,0.720992,0.288,0.229,20140135,8,37,0.748,0.06,12.134,0.029,0.0,12.881,0.052,0.0,12.459,0.052,0.0,11.928,0.044,0.0,11.743,0.047,0.0
0.093287,0.745133,0.462,0.359,20140135,11,49,0.732,0.091,14.278,0.044,0.0,15.01,0.08,0.0,14.579,0.052,0.0,14.059,0.035,0.0,13.882,0.052,0.0
0.118188,0.736134,0.282,0.11,20140135,8,37,1.012,0.065,10.697,0.039,0.0,11.709,0.052,0.0,11.148,0.059,0.0,10.368,0.044,0.0,10.074,0.044,0.0
0.035376,0.722015,0.575,0.451,20140135,22,85,0.835,0.097,14.664,0.06,0.0,15.499,0.077,0.0,15.015,0.061,0.0,14.378,0.047,0.0,14.056,0.09,0.0
0.057277,0.724966,0.627,0.558,20140135,16,56,0.594,0.07,14.855,0.039,0.0,15.449,0.058,0.0,15.064,0.061,0.0,14.685,0.036,0.0,14.546,0.092,0.0
0.093178,0.751522,0.59,0.605,20140135,8,36,0.534,0.129,14.982,0.032,0.0,15.515,0.125,0.0,15.188,0.066,0.0,14.773,0.076,0.0,14.594,0.089,0.0
0.076106,0.785007,0.449,0.43,20110001,5,21,0.633,0.054,14.211,0.031,0.0,14.844,0.044,0.0,14.453,0.014,0.0,14.025,0.046,0.0,13.823,0.039,0.0
0.076137,0.78499,0.571,0.371,20140135,21,81,0.6,0.072,14.17,0.025,0.0,14.77,0.068,0.0,14.391,0.041,0.0,13.987,0.029,0.0,13.83,0.077,0.0
359.883264,0.71038,0.398,0.113,20140135,27,114,0.524,0.046,12.71,0.015,0.0,13.234,0.043,0.0,12.901,0.041,0.0,12.563,0.041,0.0,12.415,0.033,0.0
359.982347,0.752749,0.496,0.351,20140135,21,78,0.735,0.099,14.695,0.039,0.0,15.43,0.091,0.0,14.987,0.044,0.0,14.466,0.056,0.0,14.31,0.067,0.0
359.8473,0.746156,0.316,0.21,20140135,28,115,0.6,0.048,13.344,0.018,0.0,13.944,0.045,0.0,13.571,0.04,0.0,13.173,0.042,0.0,13.023,0.04,0.0
359.914432,0.765281,0.332,0.15,20140135,28,115,0.989,0.049,12.394,0.02,0.0,13.383,0.045,0.0,12.843,0.041,0.0,11.967,0.042,0.0,11.625,0.039,0.0
0.007817,0.755636,0.371,0.227,20140135,29,128,0.658,0.056,13.41,0.025,0.0,14.068,0.05,0.0,13.663,0.043,0.0,13.212,0.046,0.0,13.018,0.046,0.0
0.019875,0.781379,0.86,1.038,20140001,2,3,0.922,0.0,16.481,0.0,1.0,17.403,0.0,1.0,,,,,,,15.422,0.102,1.0
0.006814,0.802438,0.83,0.72,20140135,6,20,0.526,0.139,15.997,0.13,0.0,16.523,0.048,0.0,16.269,0.073,0.0,15.847,0.084,0.0,15.859,0.255,0.0
0.055378,0.810163,0.367,0.23,20140135,28,125,0.996,0.063,13.574,0.027,0.0,14.571,0.057,0.0,13.999,0.046,0.0,13.232,0.049,0.0,12.879,0.036,0.0
0.046865,0.830342,0.536,0.54,20140135,19,73,0.695,0.104,14.888,0.049,0.0,15.583,0.092,0.0,15.191,0.05,0.0,14.68,0.047,0.0,14.516,0.111,0.0
359.963661,0.812823,0.266,0.08,20140135,29,123,0.632,0.043,11.601,0.016,0.0,12.234,0.04,0.0,11.838,0.039,0.0,11.419,0.043,0.0,11.258,0.031,0.0
359.986971,0.815605,0.899,0.311,20140135,16,47,0.756,0.063,13.836,0.041,0.0,14.592,0.047,0.0,14.166,0.045,0.0,13.569,0.043,0.0,13.319,0.077,0.0
359.992346,0.815782,0.295,0.132,20140135,29,126,0.665,0.049,12.294,0.017,0.0,12.96,0.046,0.0,12.548,0.042,0.0,12.098,0.044,0.0,11.933,0.032,0.0
0.020537,0.840505,0.35,0.264,20140135,28,119,0.75,0.067,13.781,0.03,0.0,14.531,0.06,0.0,14.078,0.042,0.0,13.541,0.048,0.0,13.31,0.046,0.0
359.974664,0.85196,0.892,0.713,20140135,8,20,1.05,0.191,15.48,0.101,0.0,16.53,0.162,0.0,15.974,0.045,0.0,15.068,0.083,0.0,14.709,0.03,0.0
0.216819,0.790724,0.745,0.697,20140135,5,16,1.036,0.129,15.276,0.122,0.0,16.312,0.041,0.0,15.821,0.051,0.0,14.899,0.033,0.0,14.604,0.091,0.0
0.258481,0.817655,0.156,0.12,20140135,7,29,0.56,0.053,11.425,0.041,0.0,11.985,0.034,0.0,11.658,0.026,0.0,11.302,0.04,0.0,11.164,0.052,0.0
0.219013,0.833187,1.126,1.142,20140001,2,8,0.711,0.099,16.082,0.092,0.0,16.793,0.036,0.0,16.321,0.0,1.0,15.728,0.0,1.0,15.247,0.117,0.0
0.175457,0.846467,0.723,1.011,20140135,3,9,,,,,,,,,16.282,0.059,0.0,15.348,0.085,0.0,14.94,0.174,0.0
0.171831,0.870653,1.36,0.782,20140001,2,4,0.945,0.0,16.6,0.0,1.0,17.545,0.0,1.0,17.017,0.0,1.0,16.576,0.162,1.0,,,
0.333267,0.893418,0.148,0.144,20140135,6,24,0.788,0.056,12.421,0.034,0.0,13.21,0.044,0.0,12.77,0.031,0.0,12.19,0.039,0.0,11.984,0.053,0.0
0.243587,0.917973,0.778,0.63,20140135,6,19,1.201,0.104,15.374,0.07,0.0,16.575,0.076,0.0,15.992,0.099,0.0,14.961,0.047,0.0,14.568,0.048,0.0
